,visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,class,IR_norm_range,IR_range,log_entropy,entropy_x_contrast
901,3.64,52.441,8.1437,2.4917,30.525,0.3859,1.6601,25.0593,41.3507,39.4777,1,0.07474271029118948,1.8730000000000047,-0.952177010438564,11.7795975
342,5.7899,31.5877,12.3191,2.4083,13.9,0.1912,1.9932,-34.8646,36.5493,16.7517,1,-0.5678424533767776,19.797600000000003,-1.6544352783648362,2.65768
199,5.0,159.0,33.4922,0.0589,547.9667,0.0469,3.5205,161.0,237.0,218.1133,0,0.11730869565217385,18.88669999999999,-3.0597376035299035,25.699638229999994
521,8.3696,113.0659,49.4279,11.1875,209.2959,0.0421,3.3254,-17.4794,35.0668,10.9683,1,-1.3786800462258433,24.0985,-3.167707538293801,8.81135739
368,50.2912,94.3625,81.7004,3.0667,22.15,0.1423,2.2201,-9.8224,-0.9511,-8.2491,1,-0.7429956018895586,7.298,-1.9498177738863303,3.151945
671,6.0,95.0,15.668,0.0289,165.0375,0.1069,2.8121,207.0,245.0,239.5234,0,0.02645700483091783,5.476599999999991,-2.2358614609511376,17.642508749999998
978,97.3723,133.9192,112.4361,2.75,15.2417,0.1502,2.1262,-104.1394,-37.6914,-74.5214,1,-0.35366057419190045,36.83,-1.8957875396521027,2.28930334
961,4.9299,76.949,21.3232,7.4083,113.1,0.0662,2.9591,24.166,41.9693,36.7393,1,0.21641976330381515,5.229999999999997,-2.7150748160391744,7.487219999999999
574,78.0239,87.4831,82.8248,0.3125,0.3458,0.5741,0.6714,-102.5603,-91.9673,-97.5741,1,-0.05466832682821723,5.606800000000007,-0.5549516818085458,0.19852378
488,5.3599,93.5026,29.9317,9.875,178.3667,0.0483,3.24,9.3066,39.276,30.4285,1,0.9506694174027039,8.847500000000004,-3.03032371832361,8.615111610000001
333,8.0,147.0,54.0781,0.0931,994.0626,0.0233,3.9681,183.0,237.0,216.8086,0,0.11033551912568298,20.191399999999987,-3.759301918410482,23.16165858
665,72.8643,90.0629,79.7227,0.6875,1.2875,0.3968,1.1089,-113.5563,-94.8607,-106.1599,1,-0.09950306588009648,11.299199999999999,-0.9243229035714193,0.51088
636,73.5092,95.8674,84.2399,1.2958,3.8958,0.2667,1.5371,-93.405,-75.5307,-86.162,1,-0.11381938868368942,10.63130000000001,-1.3216308477941685,1.03900986
745,2.0,19.0,3.668,0.0052,7.0917,0.3241,1.4972,242.0,251.0,249.043,0,0.008086776859504105,1.9569999999999936,-1.1267031688346354,2.2984199700000003
890,81.6786,98.0172,89.5372,1.0917,2.5917,0.2893,1.4006,-95.8417,-80.1903,-89.4717,1,-0.09684093666952907,9.281400000000005,-1.2402910670000475,0.74977881
146,18.9038,151.7627,64.9922,7.8917,111.2,0.0612,2.9927,-23.4573,24.6132,-3.4966,1,-1.1983391097867189,28.1098,-2.7936080894638566,6.80544
917,2.0,5.0,3.0039,0.0006,0.1792,0.7368,0.4623,247.0,249.0,248.0234,0,0.003953846153846116,0.9765999999999906,-0.30543879404103996,0.13203456
874,3.855,9.4446,4.3161,0.0792,0.1958,0.919,0.2241,26.1705,39.6925,38.741,1,0.03635773103303349,0.9515000000000029,-0.08446915662644996,0.17994020000000002
662,9.0,183.0,69.7891,0.1383,1951.8292,0.0167,4.2718,176.0,249.0,214.7227,0,0.19475738636363635,34.2773,-4.092346559559427,32.59554764
809,1.0,206.0,38.5781,0.0842,1132.8208,0.057,3.6135,186.0,251.0,234.3164,0,0.08969677419354846,16.683600000000013,-2.864704011147587,64.5707856
115,6.8648,86.1932,39.474,5.2375,48.7208,0.0814,2.6751,-15.8096,31.207,3.3218,1,-1.7638143912559459,27.8852,-2.5083800059736423,3.96587312
166,4.0,181.0,51.957,0.1034,1252.1793,0.0219,4.0446,155.0,239.0,211.4727,0,0.1775954838709677,27.527299999999997,-3.8212686421596818,27.42272667
126,44.9166,84.2583,66.0478,1.7875,8.3875,0.2227,1.7897,-106.2813,-80.1903,-97.8362,1,-0.16603014829513763,17.64590000000001,-1.5019297047188152,1.8678962499999998
541,75.2291,85.1183,79.9881,0.6875,1.2125,0.3945,1.0944,-104.671,-94.3734,-99.6038,1,-0.04996990570454092,5.230400000000003,-0.930136138696208,0.47833125
708,1.0,40.0,6.4922,0.0159,50.575,0.1772,2.3393,234.0,253.0,249.8477,0,0.013471367521367508,3.1522999999999968,-1.7304762408111565,8.96189
844,6.4348,68.5646,27.7928,7.6583,94.9167,0.0587,2.9915,-53.0321,35.7034,-4.4507,1,-0.7571659428911923,40.1541,-2.8353155521480864,5.571610290000001
947,3.0,17.0,3.6758,0.0025,2.3042,0.4961,1.0354,243.0,250.0,248.8125,0,0.004886831275720165,1.1875,-0.7009777596751339,1.1431136199999998
280,7.0798,44.0567,21.3601,4.425,36.825,0.0985,2.5316,-67.082,28.3751,-12.9812,1,-0.6165036820607614,41.3563,-2.3176987308040937,3.6272625000000005
147,6.0,135.0,56.3633,0.0805,749.2582,0.0265,3.855,165.0,241.0,208.1563,0,0.19905272727272735,32.84370000000001,-3.6306105459899607,19.8553423
83,9.0,179.0,95.3164,0.0925,831.4083,0.024,3.8765,153.0,232.0,183.6719,0,0.31586993464052293,48.328100000000006,-3.7297014486341915,19.953799200000002
682,4.285,148.323,75.2862,10.325,188.0083,0.0547,3.1944,-26.6771,39.6925,6.4793,1,-1.2450078906627782,33.2132,-2.9058915695542016,10.284054009999998
422,4.715,116.9356,19.0717,7.5333,189.45,0.1467,2.7268,5.6542,35.9152,30.8223,1,0.9007286618796646,5.0929,-1.919365593833201,27.792315
891,73.0793,86.8381,82.7417,0.4958,0.6875,0.4623,0.9026,-95.8417,-79.7594,-90.4436,1,-0.11147757187111668,10.684200000000004,-0.7715412479879573,0.31783125
226,3.0,99.0,9.7109,0.0177,155.2125,0.2399,2.0188,186.0,240.0,232.8398,0,0.0384956989247312,7.160200000000003,-1.4275331091364882,37.23547875
513,4.0,179.0,46.1172,0.0888,1041.1792,0.0266,3.8948,172.0,242.0,218.8398,0,0.13465232558139537,23.160200000000003,-3.6268440631944836,27.69536672
855,86.8381,99.5221,92.4285,0.8917,1.625,0.3361,1.2183,-111.8321,-99.4687,-105.9094,1,-0.057592587459235824,6.440700000000007,-1.0903465442510771,0.5461625
262,7.0,206.0,80.8594,0.1137,1413.9001,0.0207,4.0714,153.0,239.0,198.2578,0,0.26628888888888885,40.7422,-3.8776215787108135,29.26773207
380,56.9556,82.9685,70.8035,1.2958,3.5208,0.2611,1.5145,-92.4445,-61.7364,-77.06,1,-0.1657599965384636,15.323599999999999,-1.342851803277054,0.91928088
710,2.0,91.0,15.9141,0.0321,168.45,0.0753,3.0113,211.0,252.0,244.2305,0,0.036822274881516556,7.769499999999994,-2.5862751441762892,12.684285000000001
113,19.0,187.0,95.0781,0.0953,968.8416,0.023,3.9469,154.0,230.0,183.8008,0,0.29999480519480515,46.19919999999999,-3.7722610630529876,22.2833568
734,72.2194,85.1183,77.2504,0.2917,0.375,0.6059,0.6782,-91.9673,-71.842,-84.6384,1,-0.1391407598135425,12.796400000000006,-0.5010403230311937,0.22721249999999998
941,9.8745,104.2517,75.6541,5.525,57.0083,0.0813,2.6944,-71.4387,22.8188,-52.6813,1,-1.0568515384518475,75.5001,-2.509609262428372,4.63477479
377,10.0,154.0,50.7695,0.0708,581.3626,0.0297,3.7481,176.0,243.0,219.3281,0,0.13449943181818177,23.671899999999994,-3.516608233173483,17.26646922
990,5.0,37.0,10.6016,0.0085,14.3458,0.2099,1.9197,232.0,247.0,243.7461,0,0.014025431034482705,3.2538999999999874,-1.5611240521555498,3.01118342
936,3.64,77.1639,9.1448,0.9583,7.6167,0.5848,1.0236,-23.7475,40.7304,32.1791,1,-0.3600926413306666,8.551300000000005,-0.5364853705465683,4.454246159999999
234,9.4446,91.9977,62.1194,5.5833,57.225,0.0848,2.6802,-0.1888,30.1224,4.6018,1,-135.17266949152543,25.520599999999998,-2.4674597361842796,4.85268
443,64.48,86.1932,77.8013,1.1792,3.5792,0.2926,1.474,-105.205,-81.929,-94.4811,1,-0.11931086925526349,12.552099999999996,-1.228948790396113,1.04727392
828,63.4051,95.2224,86.058,0.9542,2.0458,0.3277,1.2786,-98.9616,-66.693,-89.8471,1,-0.23397055019320623,23.1541,-1.1156567232773682,0.6704086599999999
520,7.5097,107.0464,40.9311,12.6667,267.2167,0.0398,3.4106,-8.7556,38.0217,22.5084,1,-1.7718146100781216,15.513300000000001,-3.223888366691745,10.63522466
231,7.0,185.0,77.6406,0.0818,730.0624,0.0239,3.899,156.0,236.0,194.5938,0,0.26542435897435906,41.40620000000001,-3.733876820044672,17.448491360000002
254,9.0,144.0,43.7813,0.0524,311.1583,0.0369,3.491,168.0,236.0,216.6719,0,0.11504821428571432,19.328100000000006,-3.2995437279356556,11.48174127
458,6.2198,114.3558,45.9369,7.7417,121.8083,0.0687,3.0014,-9.2882,36.7603,16.0493,1,-2.22981847936091,20.711000000000002,-2.6780060797538336,8.36823021
525,4.9299,136.499,44.883,8.4125,154.3125,0.0673,3.0687,-2.9995,39.276,24.3977,1,-4.960260043340558,14.878300000000003,-2.698595042331455,10.38523125
824,83.1834,100.812,91.6265,1.05,2.3583,0.2932,1.3558,-105.205,-91.4921,-100.5636,1,-0.0862268903569222,9.0715,-1.2269003089696406,0.69145356
797,69.2096,89.4179,78.8594,0.6042,0.8375,0.4232,0.9679,-97.9544,-87.2993,-92.0156,1,-0.04814791372312018,4.716300000000004,-0.8599103984380474,0.35443
809,4.07,96.0824,11.3131,3.1292,66.0375,0.4539,1.5724,13.1275,40.7304,37.2454,1,0.2654732431917735,3.4850000000000065,-0.789878369519717,29.97442125
638,7.0,117.0,23.6133,0.0404,268.2166,0.0581,3.2199,192.0,246.0,236.4453,0,0.049764062499999984,9.554699999999997,-2.8455896151242714,15.583384460000001
851,55.0208,120.1604,99.1576,2.8375,14.4625,0.1408,2.1277,-108.4668,-47.1751,-77.6324,1,-0.280798364107727,30.457300000000004,-1.960414835258195,2.0363200000000004
858,5.0,94.0,24.3477,0.0306,127.5875,0.0683,3.0043,205.0,245.0,234.2383,0,0.05249609756097556,10.76169999999999,-2.6838455124053926,8.714226250000001
174,53.7309,133.7042,81.0479,8.3625,130.0958,0.0575,3.0665,-26.6771,-4.2916,-12.9342,1,-0.32397074644545326,8.642600000000002,-2.855970331178832,7.4805085
907,2.0,3.0,2.0313,0.0002,0.0417,0.9201,0.1732,245.0,249.0,246.6016,0,0.00978938775510208,2.3984000000000094,-0.08327291919382147,0.03836817
98,7.9397,94.1475,62.048,5.5375,60.0792,0.0849,2.6999,-13.6085,31.8552,-5.3357,1,-2.732916926920675,37.1909,-2.4662811856648355,5.10072408
475,5.0,38.0,9.1094,0.007,11.675,0.2701,1.7131,228.0,249.0,244.6406,0,0.019120175438596464,4.359399999999994,-1.3089630181835672,3.1534175
975,55.0208,117.1506,78.1943,4.3875,33.4125,0.0979,2.5055,-84.5843,-30.264,-56.8614,1,-0.31444842600813633,26.597400000000004,-2.3238087294456724,3.2710837500000003
385,5.3599,66.4148,25.1693,2.9958,17.2208,0.1348,2.1969,-10.6268,33.7879,16.2541,1,-1.6499604772838483,17.5338,-2.0039630805039303,2.32136384
287,64.05,82.3235,72.3789,0.7333,1.4333,0.3926,1.109,-99.4687,-79.33,-89.6072,1,-0.10332094417640934,10.277200000000008,-0.9349639971397764,0.56271358
635,70.9295,87.4831,82.4318,0.3333,0.4083,0.564,0.7185,-101.5201,-78.4757,-92.8279,1,-0.14137298919130298,14.352199999999996,-0.5727010274840783,0.23028119999999996
272,5.0,108.0,41.4375,0.0476,309.8459,0.0496,3.3605,159.0,239.0,208.8672,0,0.18951446540880504,30.132800000000003,-3.0037644452512553,15.368356639999998
774,2.0,144.0,39.1797,0.0927,1103.5792,0.0247,3.9382,199.0,254.0,236.0547,0,0.09017738693467338,17.945300000000003,-3.7009520353482057,27.258406239999996
412,62.7601,90.2778,73.4563,1.7042,5.5042,0.2129,1.6938,-101.0037,-68.2559,-86.4259,1,-0.1798943999081222,18.17,-1.5469327070827033,1.1718441800000001
47,13.3142,95.4374,53.2001,7.7208,92.2292,0.0573,2.977,-27.5664,23.718,-13.6381,1,-1.3551316094956176,37.3561,-2.8594546552614433,5.28473316
850,57.8155,118.8705,85.2216,3.1833,18.5083,0.13,2.2238,-104.1394,-43.1777,-69.8566,1,-0.25618449885442013,26.6789,-2.0402208285265546,2.406079
851,3.0,167.0,59.2109,0.0877,933.6583,0.0309,3.8674,186.0,250.0,221.5469,0,0.15297365591397852,28.453100000000006,-3.4769990950784373,28.85004147
269,48.5713,123.6001,85.1401,7.0917,87.3083,0.0622,2.9458,-28.1619,-3.7737,-12.9721,1,-0.3266256893178372,9.1984,-2.7774002792370034,5.43057626
90,5.0,70.0,12.2969,0.0186,69.525,0.1573,2.4648,200.0,239.0,233.5234,0,0.027382999999999953,5.476599999999991,-1.8496004689179049,10.9362825
627,33.7375,75.6591,55.4046,2.2792,9.6375,0.1674,1.9545,-88.6804,-25.2057,-59.8336,1,-0.39047974524246615,34.6279,-1.7873691209267621,1.6133174999999997
259,8.0,199.0,107.8203,0.1102,1258.2792,0.0193,4.0985,157.0,237.0,185.2891,0,0.32936878980891726,51.71090000000001,-3.947650183071297,24.28478856
523,5.0,218.0,51.8008,0.1246,1920.8671,0.0205,4.1559,167.0,249.0,223.6523,0,0.15178263473053893,25.347700000000003,-3.8873303928377747,39.37777555
982,3.0,24.0,5.9023,0.0068,9.375,0.2464,1.7382,238.0,249.0,246.1602,0,0.01193193277310923,2.8397999999999968,-1.4007990473227723,2.31
915,2.0,3.0,2.3906,0.0005,0.1208,0.7875,0.3686,249.0,252.0,250.1445,0,0.007451807228915688,1.8555000000000064,-0.23889190828234896,0.09513
907,4.07,129.1896,47.6543,9.4458,163.5875,0.0553,3.163,-40.2485,38.2313,12.8164,1,-0.6314496192404685,25.414899999999996,-2.8949823704538478,9.04638875
506,7.0,82.0,23.8125,0.0356,164.9792,0.0552,3.1558,213.0,248.0,237.0039,0,0.05162488262910804,10.996100000000013,-2.8967923256990873,9.10685184
545,4.5,125.3199,22.2284,6.2,147.9834,0.2941,2.2455,-3.7737,36.5493,29.8163,1,-1.7841905821872444,6.733000000000004,-1.2238354334221877,43.521917939999994
137,24.0,182.0,108.0859,0.0566,379.5084,0.0353,3.5302,93.0,222.0,154.707,0,0.7235806451612904,67.293,-3.343872315042886,13.39664652
355,4.9299,41.4769,14.4546,2.9625,20.1042,0.1585,2.1645,3.0785,34.6414,27.6538,1,2.2698067240539213,6.987599999999997,-1.8420006856648017,3.1865156999999997
457,4.0,98.0,15.8633,0.0354,215.0417,0.0646,3.0799,202.0,249.0,241.1992,0,0.03861782178217826,7.8008000000000095,-2.739540868193581,13.89169382
640,2.9951,6.2198,3.457,0.025,0.0417,0.9671,0.0963,37.812,40.5231,39.2698,1,0.03314556225536874,1.253300000000003,-0.033453376259219576,0.04032807
48,34.8125,109.1963,66.0773,7.9042,100.7875,0.0563,3.0113,-30.264,-1.4611,-21.9081,1,-0.6756212001057363,20.447000000000003,-2.877060743836492,5.67433625
202,7.0,170.0,72.9219,0.1108,1265.1292,0.0201,4.0854,143.0,237.0,193.1367,0,0.3067363636363637,43.86330000000001,-3.907035463917107,25.429096920000003
140,12.0,166.0,81.5664,0.0862,802.5792,0.0237,3.8782,153.0,229.0,188.4922,0,0.2647568627450981,40.5078,-3.7422802308410517,19.02112704
998,6.0,156.0,61.2852,0.0787,674.7625,0.0263,3.7988,193.0,245.0,223.625,0,0.11075129533678757,21.375,-3.638186339798418,17.74625375
445,7.0,97.0,20.2109,0.03,130.2333,0.0636,3.0171,197.0,246.0,237.8203,0,0.0415213197969543,8.179699999999997,-2.7551418086360604,8.28283788
387,5.3599,91.7827,46.6146,4.8625,41.5958,0.0884,2.606,-2.4852,34.0016,11.4776,1,-9.063254466441334,22.524,-2.425883309338539,3.67706872
556,4.715,103.1768,23.9727,10.3667,189.3917,0.0467,3.2713,16.6431,40.9373,33.3289,1,0.45715041068070267,7.608400000000003,-3.0640111143072857,8.844592389999999
703,71.7894,83.1834,77.8005,0.3792,0.4292,0.5261,0.7404,-95.3502,-66.3052,-84.6353,1,-0.192239764573121,18.3301,-0.6422639702453755,0.22580212000000002
661,53.0859,87.4831,70.2878,1.375,3.9333,0.2432,1.5759,-97.9544,-65.5328,-81.0471,1,-0.15838288019731636,15.514300000000006,-1.4138711288901251,0.95657856
395,8.5846,155.2025,68.6596,10.8708,213.2958,0.0476,3.2589,-18.0396,32.0708,8.7462,1,-1.292966584624936,23.324599999999997,-3.0449225177447627,10.152880080000001
602,9.0,140.0,48.5117,0.0692,538.8292,0.0308,3.7134,185.0,244.0,223.6445,0,0.11002972972972977,20.355500000000006,-3.4802405890026082,16.595939360000003
433,7.0,146.0,38.375,0.057,396.1917,0.0355,3.5593,182.0,238.0,221.957,0,0.08814835164835168,16.043000000000006,-3.338222582500767,14.06480535
505,46.2065,70.7145,62.2966,1.0625,2.2208,0.2923,1.3424,-83.2494,-60.2472,-72.5398,1,-0.14765992307452067,12.2926,-1.2299746068649369,0.64913984
947,85.1183,106.4015,93.9787,2.1708,9.3125,0.1764,1.9167,-109.0203,-88.2182,-101.8816,1,-0.12532895249783765,13.66340000000001,-1.7350011354094461,1.642725
895,7.0,102.0,13.0117,0.0085,31.3375,0.3865,1.5721,202.0,244.0,240.4961,0,0.017346039603960334,3.5038999999999874,-0.9506234109546604,12.11194375
990,6.8648,124.46,38.1657,8.5292,179.0208,0.0908,2.9652,-23.7475,30.7739,10.3989,1,-0.8579850510580062,20.375,-2.3990959933748894,16.25508864
135,6.2198,101.2419,32.9759,5.6333,61.7667,0.0847,2.7155,-14.1561,33.5741,16.7725,1,-1.1868805673879106,16.8016,-2.4686396773241284,5.23163949
892,7.0,83.0,20.9219,0.0251,100.5083,0.0927,2.8012,212.0,246.0,237.9453,0,0.03799386792452829,8.054699999999997,-2.3783868064103277,9.31711941
387,3.0,130.0,23.5547,0.0556,546.8667,0.0668,3.3355,189.0,240.0,230.3477,0,0.051070370370370356,9.652299999999997,-2.706052198439537,36.53069556
547,6.0,252.0,78.7188,0.1208,1733.3667,0.0199,4.1145,166.0,242.0,207.7383,0,0.20639578313253007,34.26169999999999,-3.9170355472516905,34.49399733
624,6.0048,89.4179,31.151,5.6417,61.325,0.08,2.7422,-76.3651,33.3599,-16.1471,1,-0.6482935267550229,49.507000000000005,-2.5257286443082556,4.906000000000001
676,5.1449,121.4503,33.5351,11.9417,298.9167,0.0582,3.3047,1.8286,39.9005,28.0816,1,6.46335994750082,11.8189,-2.843869924244745,17.39695194
282,7.0,129.0,19.4648,0.0327,183.6667,0.08,2.9691,176.0,239.0,232.0781,0,0.03932897727272724,6.921899999999994,-2.5257286443082556,14.693336
511,9.0,151.0,35.6602,0.0508,372.4959,0.0452,3.434,171.0,242.0,225.4688,0,0.09667368421052638,16.531200000000013,-3.0966581921439515,16.83681468
619,4.0,181.0,63.0039,0.1054,1241.3625,0.0206,4.0741,175.0,249.0,217.7305,0,0.17868285714285712,31.269499999999994,-3.8824642031866015,25.5720675
615,2.0,196.0,32.7188,0.088,1245.0417,0.0296,3.8102,176.0,250.0,234.0039,0,0.09088693181818189,15.996100000000013,-3.519980917652122,36.85323432
849,2.0,211.0,50.582,0.0688,825.475,0.0603,3.4459,185.0,252.0,229.2188,0,0.12314162162162169,22.781200000000013,-2.8084231752489974,49.7761425
317,7.0,134.0,45.6914,0.0808,752.5624,0.0286,3.7969,171.0,245.0,220.9219,0,0.14080760233918133,24.078100000000006,-3.55434856115633,21.52328464
926,9.4446,86.1932,36.3316,6.125,65.75,0.0735,2.7836,-85.4825,26.1705,-13.6842,1,-0.46623226976281695,39.8547,-2.610469872763346,4.832625
481,5.5749,99.7371,42.2478,10.9542,202.4042,0.0422,3.3333,8.8237,35.2792,23.121,1,1.377902693881252,12.158200000000004,-3.165335057940171,8.54145724
395,3.0,173.0,30.832,0.0731,1013.2083,0.0552,3.5274,169.0,245.0,229.9258,0,0.08919644970414195,15.07419999999999,-2.8967923256990873,55.92909816
66,5.0,224.0,97.0195,0.0839,798.946,0.0249,3.8629,153.0,239.0,188.3047,0,0.3313418300653595,50.6953,-3.6928874755114753,19.8937554
993,5.0,140.0,56.4023,0.0447,209.0376,0.0409,3.3445,169.0,245.0,206.5156,0,0.22771834319526624,38.484399999999994,-3.196625215933381,8.549637839999999
974,33.5226,126.3948,80.0771,4.925,38.15,0.0956,2.52,-80.1903,-28.1619,-51.4891,1,-0.2908980263198916,23.3272,-2.3475824589247813,3.64714
951,83.8284,98.8771,89.3113,0.8458,1.7292,0.347,1.2168,-102.039,-92.9238,-97.5927,1,-0.04575603445741328,4.668899999999994,-1.058430499035278,0.6000324
417,5.1449,61.0403,11.6549,3.2292,38.6042,0.2142,2.1282,5.4082,34.215,30.6186,1,0.6649902000665661,3.5964000000000027,-1.5408451209684886,8.26901964
831,5.0,10.0,5.5469,0.0012,0.4375,0.6089,0.7044,241.0,247.0,244.9453,0,0.008525726141078825,2.054699999999997,-0.49610122836760867,0.26639375
377,35.6724,75.6591,54.5245,2.625,11.9417,0.1489,2.0411,-97.4542,-49.5581,-78.3161,1,-0.295092463947167,28.758000000000003,-1.9044803392921736,1.77811913
815,4.0,195.0,53.8164,0.0879,1037.5459,0.027,3.9222,186.0,250.0,226.6445,0,0.1255672043010753,23.355500000000006,-3.611918412977808,28.0137393
430,59.1054,118.2255,85.864,6.2917,63.625,0.0702,2.8126,-10.6268,3.0785,-7.5849,1,-1.003444122407498,10.6634,-2.6564069679503715,4.466475
832,1.0,13.0,2.1797,0.0044,4.4167,0.3331,1.4236,245.0,252.0,249.6445,0,0.00961428571428574,2.3555000000000064,-1.0993125337825032,1.4712027699999999
560,6.0048,114.3558,39.9955,4.775,45.8917,0.098,2.5894,-42.8494,38.0217,8.8683,1,-0.6803689199848774,29.153400000000005,-2.322787800311565,4.4973866000000005
24,27.718,102.7468,71.7919,6.3458,64.5292,0.0703,2.7783,-18.0396,2.5796,-10.6407,1,-0.7328488436550701,13.220300000000002,-2.6549834801655177,4.5364027600000005
330,5.0,157.0,52.8281,0.0808,734.5125,0.0263,3.8249,140.0,238.0,205.1055,0,0.23496071428571424,32.894499999999994,-3.638186339798418,19.317678750000002
760,3.0,32.0,4.8594,0.0054,14.3875,0.5361,1.1768,230.0,250.0,247.4414,0,0.011124347826087011,2.5586000000000126,-0.623434568148645,7.71313875
147,22.3435,113.0659,61.3216,7.8,108.4,0.0611,2.9956,-18.0396,18.9525,-6.3607,1,-1.4032018448302623,25.313200000000002,-2.7952434128045875,6.623240000000001
94,33.0926,81.8935,61.0688,1.4667,5.6083,0.2501,1.6355,-106.2813,-64.0014,-97.9609,1,-0.3195246953132864,33.95949999999999,-1.3858944410985636,1.40263583
66,7.0798,124.245,50.9092,9.6583,157.175,0.047,3.2115,-26.0869,32.9311,1.6107,1,-1.2006179346721917,31.3204,-3.0576076772720784,7.387225000000001
484,4.07,44.2717,5.9729,0.8,7.1,0.6724,0.8649,15.945,38.0217,34.6551,1,0.21113828786453467,3.3666000000000054,-0.3969018774476765,4.774039999999999
769,1.0,113.0,14.8945,0.0446,318.2917,0.0531,3.2759,208.0,253.0,245.3594,0,0.036733653846153874,7.640600000000006,-2.935578350734244,16.90128927
1002,4.0,179.0,32.4141,0.0424,393.2667,0.0752,3.1054,195.0,247.0,235.4531,0,0.05921487179487176,11.546899999999994,-2.5876040480263427,29.57365584
17,22.9884,93.2876,66.4509,6.5833,78.7583,0.0705,2.8671,-28.4606,10.5088,-19.6983,1,-1.0613655369177037,30.2071,-2.652142569163914,5.55246015
163,6.0,169.0,61.4141,0.0703,636.0584,0.0303,3.7068,155.0,239.0,204.5977,0,0.22195032258064515,34.4023,-3.4966075664668135,19.27256952
780,2.0,28.0,3.7773,0.0038,5.9,0.3943,1.2654,236.0,252.0,248.6445,0,0.014218220338983078,3.3555000000000064,-0.9306432380985556,2.32637
740,3.64,58.2455,8.6342,2.9625,37.9292,0.2796,1.9348,25.5045,42.9966,40.0838,1,0.11420729675155382,2.9128000000000043,-1.2743952686224818,10.60500432
832,3.2101,46.4215,7.1973,2.1667,24.4167,0.4067,1.5852,27.7162,42.1752,39.9815,1,0.07914865674226625,2.1936999999999998,-0.8996794660689582,9.93027189
